id.orig_h,id.orig_p,id.resp_h,id.resp_p,orig_pkts,resp_pkts,proto_encoded,conn_state_encoded,history_encoded,Target_encoded
192.168.1.198,36097,109.218.225.126,37215,1,0,0,2,0,1
192.168.1.198,36097,194.120.205.196,37215,1,0,0,2,0,1
192.168.1.198,36097,116.27.111.183,37215,1,0,0,2,0,1
192.168.1.198,36097,165.177.188.209,37215,1,0,0,2,0,1
192.168.1.198,36097,36.232.47.60,37215,1,0,0,2,0,1
192.168.1.198,36097,70.244.195.245,37215,1,0,0,2,0,1
192.168.1.198,36097,160.214.236.215,37215,1,0,0,2,0,1
192.168.1.198,36097,176.246.145.169,37215,1,0,0,2,0,1
192.168.1.198,36097,107.212.151.25,37215,1,0,0,2,0,1
192.168.1.198,36097,66.105.112.189,37215,1,0,0,2,0,1
192.168.1.198,36097,156.199.133.87,37215,1,0,0,2,0,1
192.168.1.198,36097,145.26.112.142,37215,1,0,0,2,0,1
192.168.1.198,36097,34.39.149.80,37215,1,0,0,2,0,1
192.168.1.198,36097,72.32.123.31,37215,1,0,0,2,0,1
192.168.1.198,36097,193.216.30.28,37215,1,0,0,2,0,1
192.168.1.198,36097,171.136.208.52,37215,1,0,0,2,0,1
192.168.1.198,36097,188.144.36.190,37215,1,0,0,2,0,1
192.168.1.198,36097,90.43.184.116,37215,1,0,0,2,0,1
192.168.1.198,36097,163.36.12.34,37215,1,0,0,2,0,1
192.168.1.198,36097,86.246.0.204,37215,1,0,0,2,0,1
192.168.1.198,36097,182.136.116.169,37215,1,0,0,2,0,1
192.168.1.198,36097,102.106.95.176,37215,1,0,0,2,0,1
192.168.1.198,36097,190.139.203.231,37215,1,0,0,2,0,1
192.168.1.198,36097,117.130.187.83,37215,1,0,0,2,0,1
192.168.1.198,36097,104.115.249.105,37215,1,0,0,2,0,1
192.168.1.198,36097,168.55.216.35,37215,1,0,0,2,0,1
192.168.1.198,36097,110.45.227.131,37215,1,0,0,2,0,1
192.168.1.198,36097,137.42.22.118,37215,1,0,0,2,0,1
192.168.1.198,36097,87.115.182.198,37215,1,0,0,2,0,1
192.168.1.198,36097,173.238.184.49,37215,1,0,0,2,0,1
192.168.1.198,36097,192.50.146.255,37215,1,0,0,2,0,1
192.168.1.198,36097,149.5.143.185,37215,1,0,0,2,0,1
192.168.1.198,36097,210.162.56.238,37215,1,0,0,2,0,1
192.168.1.198,36097,126.76.55.153,37215,1,0,0,2,0,1
192.168.1.198,36097,88.242.12.235,37215,1,0,0,2,0,1
192.168.1.198,36097,171.147.254.196,37215,1,0,0,2,0,1
192.168.1.198,36097,190.35.11.5,37215,1,0,0,2,0,1
192.168.1.198,36097,186.48.97.248,37215,1,0,0,2,0,1
192.168.1.198,36097,89.55.29.28,37215,1,0,0,2,0,1
192.168.1.198,36097,63.13.15.2,37215,1,0,0,2,0,1
192.168.1.198,36097,79.223.149.152,37215,1,0,0,2,0,1
192.168.1.198,36097,153.219.151.202,37215,1,0,0,2,0,1
192.168.1.198,36097,210.11.146.67,37215,1,0,0,2,0,1
192.168.1.198,36097,191.218.84.13,37215,1,0,0,2,0,1
192.168.1.198,36097,128.162.32.27,37215,1,0,0,2,0,1
192.168.1.198,36097,165.195.164.155,37215,1,0,0,2,0,1
192.168.1.198,36097,115.202.88.144,37215,1,0,0,2,0,1
192.168.1.198,36097,195.46.87.138,37215,1,0,0,2,0,1
192.168.1.198,36097,208.35.136.134,37215,1,0,0,2,0,1
192.168.1.198,36097,130.77.126.8,37215,1,0,0,2,0,1
192.168.1.198,36097,54.90.133.87,37215,1,0,0,2,0,1
192.168.1.198,36097,54.100.48.46,37215,1,0,0,2,0,1
192.168.1.198,36097,95.138.29.41,37215,1,0,0,2,0,1
192.168.1.198,36097,113.178.41.108,37215,1,0,0,2,0,1
192.168.1.198,36097,156.131.25.5,37215,1,0,0,2,0,1
192.168.1.198,36097,40.71.23.172,37215,1,0,0,2,0,1
192.168.1.198,36097,46.159.164.76,37215,1,0,0,2,0,1
192.168.1.198,36097,47.183.165.81,37215,1,0,0,2,0,1
192.168.1.198,36097,199.79.93.171,37215,1,0,0,2,0,1
192.168.1.198,36097,134.9.246.241,37215,1,0,0,2,0,1
192.168.1.198,36097,130.252.66.241,37215,1,0,0,2,0,1
192.168.1.198,36097,9.172.48.197,37215,1,0,0,2,0,1
192.168.1.198,36097,87.111.97.105,37215,1,0,0,2,0,1
192.168.1.198,36097,147.26.41.57,37215,1,0,0,2,0,1
192.168.1.198,36097,154.131.173.56,37215,1,0,0,2,0,1
192.168.1.198,36097,14.243.42.121,37215,1,0,0,2,0,1
192.168.1.198,36097,1.233.56.237,37215,1,0,0,2,0,1
192.168.1.198,36097,167.66.222.230,37215,1,0,0,2,0,1
192.168.1.198,36097,208.219.44.247,37215,1,0,0,2,0,1
192.168.1.198,36097,155.122.73.2,37215,1,0,0,2,0,1
192.168.1.198,36097,107.67.22.157,37215,1,0,0,2,0,1
192.168.1.198,36097,203.87.212.240,37215,1,0,0,2,0,1
192.168.1.198,36097,195.70.197.219,37215,1,0,0,2,0,1
192.168.1.198,36097,24.66.69.180,37215,1,0,0,2,0,1
192.168.1.198,36097,95.19.73.231,37215,1,0,0,2,0,1
192.168.1.198,36097,192.106.76.68,37215,1,0,0,2,0,1
192.168.1.198,36097,122.243.11.108,37215,1,0,0,2,0,1
192.168.1.198,36097,133.112.104.154,37215,1,0,0,2,0,1
192.168.1.198,36097,72.95.250.253,37215,1,0,0,2,0,1
192.168.1.198,36097,216.222.123.95,37215,1,0,0,2,0,1
192.168.1.198,36097,85.71.37.117,37215,1,0,0,2,0,1
192.168.1.198,36097,126.176.136.123,37215,1,0,0,2,0,1
192.168.1.198,36097,124.7.52.177,37215,1,0,0,2,0,1
192.168.1.198,36097,152.248.134.176,37215,1,0,0,2,0,1
192.168.1.198,36097,88.46.174.10,37215,1,0,0,2,0,1
192.168.1.198,36097,34.169.213.193,37215,1,0,0,2,0,1
192.168.1.198,36097,207.76.248.143,37215,1,0,0,2,0,1
192.168.1.198,36097,186.206.217.29,37215,1,0,0,2,0,1
192.168.1.198,36097,91.93.165.69,37215,1,0,0,2,0,1
192.168.1.198,36097,99.225.161.201,37215,1,0,0,2,0,1
192.168.1.198,36097,80.162.132.98,37215,1,0,0,2,0,1
192.168.1.198,36097,186.244.158.199,37215,1,0,0,2,0,1
192.168.1.198,36097,181.63.80.157,37215,1,0,0,2,0,1
192.168.1.198,36097,75.5.193.41,37215,1,0,0,2,0,1
192.168.1.198,36097,170.134.193.238,37215,1,0,0,2,0,1
192.168.1.198,36097,98.114.239.19,37215,1,0,0,2,0,1
192.168.1.198,36097,61.131.40.246,37215,1,0,0,2,0,1
192.168.1.198,36097,38.65.112.132,37215,1,0,0,2,0,1
192.168.1.198,36097,4.157.27.40,37215,1,0,0,2,0,1
192.168.1.198,36097,100.207.250.215,37215,1,0,0,2,0,1
192.168.1.198,36097,145.27.147.76,37215,1,0,0,2,0,1
192.168.1.198,36097,31.190.57.117,37215,1,0,0,2,0,1
192.168.1.198,36097,60.216.233.174,37215,1,0,0,2,0,1
192.168.1.198,36097,107.108.65.133,37215,1,0,0,2,0,1
192.168.1.198,36097,114.15.239.233,37215,1,0,0,2,0,1
192.168.1.198,36097,107.212.130.14,37215,1,0,0,2,0,1
192.168.1.198,36097,169.175.178.36,37215,1,0,0,2,0,1
192.168.1.198,36097,99.155.53.48,37215,1,0,0,2,0,1
192.168.1.198,36097,208.122.165.148,37215,1,0,0,2,0,1
192.168.1.198,36097,60.224.42.30,37215,1,0,0,2,0,1
192.168.1.198,36097,51.201.157.90,37215,1,0,0,2,0,1
192.168.1.198,36097,101.183.6.103,37215,1,0,0,2,0,1
192.168.1.198,36097,34.39.158.150,37215,1,0,0,2,0,1
192.168.1.198,36097,147.20.213.55,37215,1,0,0,2,0,1
192.168.1.198,36097,210.174.65.221,37215,1,0,0,2,0,1
192.168.1.198,36097,148.22.22.142,37215,1,0,0,2,0,1
192.168.1.198,36097,119.79.253.68,37215,1,0,0,2,0,1
192.168.1.198,36097,158.129.240.88,37215,1,0,0,2,0,1
192.168.1.198,36097,64.21.51.17,37215,1,0,0,2,0,1
192.168.1.198,36097,78.8.153.112,37215,1,0,0,2,0,1
192.168.1.198,36097,140.141.235.132,37215,1,0,0,2,0,1
192.168.1.198,36097,98.135.143.247,37215,1,0,0,2,0,1
192.168.1.198,36097,186.161.119.48,37215,1,0,0,2,0,1
192.168.1.198,36097,68.14.168.97,37215,1,0,0,2,0,1
192.168.1.198,36097,68.144.173.215,37215,1,0,0,2,0,1
192.168.1.198,36097,207.203.156.224,37215,1,0,0,2,0,1
192.168.1.198,36097,164.88.177.98,37215,1,0,0,2,0,1
192.168.1.198,36097,120.8.208.10,37215,1,0,0,2,0,1
192.168.1.198,36097,181.59.35.211,37215,1,0,0,2,0,1
192.168.1.198,36097,83.21.117.94,37215,1,0,0,2,0,1
192.168.1.198,36097,131.152.4.238,37215,1,0,0,2,0,1
192.168.1.198,36097,17.9.226.159,37215,1,0,0,2,0,1
192.168.1.198,36097,212.168.124.163,37215,1,0,0,2,0,1
192.168.1.198,36097,161.223.16.29,37215,1,0,0,2,0,1
192.168.1.198,36097,179.240.103.66,37215,1,0,0,2,0,1
192.168.1.198,36097,116.243.160.37,37215,1,0,0,2,0,1
192.168.1.198,36097,53.55.156.190,37215,1,0,0,2,0,1
192.168.1.198,36097,75.245.2.48,37215,1,0,0,2,0,1
192.168.1.198,36097,184.152.242.57,37215,1,0,0,2,0,1
192.168.1.198,36097,223.85.254.49,37215,1,0,0,2,0,1
192.168.1.198,36097,123.211.182.243,37215,1,0,0,2,0,1
192.168.1.198,36097,107.113.40.249,37215,1,0,0,2,0,1
192.168.1.198,36097,59.225.48.24,37215,1,0,0,2,0,1
192.168.1.198,36097,204.34.206.84,37215,1,0,0,2,0,1
192.168.1.198,36097,170.236.126.12,37215,1,0,0,2,0,1
192.168.1.198,36097,177.16.12.215,37215,1,0,0,2,0,1
192.168.1.198,36097,202.78.13.212,37215,1,0,0,2,0,1
192.168.1.198,36097,211.231.51.125,37215,1,0,0,2,0,1
192.168.1.198,36097,83.163.177.223,37215,1,0,0,2,0,1
192.168.1.198,36097,186.145.24.97,37215,1,0,0,2,0,1
192.168.1.198,36097,53.207.212.40,37215,1,0,0,2,0,1
192.168.1.198,36097,112.229.229.28,37215,1,0,0,2,0,1
192.168.1.198,36097,14.157.143.181,37215,1,0,0,2,0,1
192.168.1.198,36097,45.4.138.254,37215,1,0,0,2,0,1
192.168.1.198,36097,155.172.169.245,37215,1,0,0,2,0,1
192.168.1.198,36097,122.248.147.46,37215,1,0,0,2,0,1
192.168.1.198,36097,160.89.216.73,37215,1,0,0,2,0,1
192.168.1.198,36097,61.219.8.179,37215,1,0,0,2,0,1
192.168.1.198,36097,92.191.135.100,37215,1,0,0,2,0,1
192.168.1.198,36097,138.169.208.79,37215,1,0,0,2,0,1
192.168.1.198,36097,24.177.231.227,37215,1,0,0,2,0,1
192.168.1.198,36097,68.103.188.125,37215,1,0,0,2,0,1
192.168.1.198,36097,89.197.84.120,37215,1,0,0,2,0,1
192.168.1.198,36097,181.66.206.67,37215,1,0,0,2,0,1
192.168.1.198,36097,24.249.176.113,37215,1,0,0,2,0,1
192.168.1.198,36097,131.174.56.118,37215,1,0,0,2,0,1
192.168.1.198,36097,126.234.132.141,37215,1,0,0,2,0,1
192.168.1.198,36097,170.152.209.21,37215,1,0,0,2,0,1
192.168.1.198,36097,47.119.222.66,37215,1,0,0,2,0,1
192.168.1.198,36097,32.58.218.93,37215,1,0,0,2,0,1
192.168.1.198,36097,195.58.156.180,37215,1,0,0,2,0,1
192.168.1.198,36097,139.94.111.47,37215,1,0,0,2,0,1
192.168.1.198,36097,183.143.163.233,37215,1,0,0,2,0,1
192.168.1.198,36097,36.165.100.7,37215,1,0,0,2,0,1
192.168.1.198,36097,67.74.196.212,37215,1,0,0,2,0,1
192.168.1.198,36097,189.215.77.243,37215,1,0,0,2,0,1
192.168.1.198,36097,211.244.139.83,37215,1,0,0,2,0,1
192.168.1.198,36097,40.66.237.147,37215,1,0,0,2,0,1
192.168.1.198,36097,74.96.91.84,37215,1,0,0,2,0,1
192.168.1.198,36097,117.164.231.215,37215,1,0,0,2,0,1
192.168.1.198,36097,72.156.100.92,37215,1,0,0,2,0,1
192.168.1.198,36097,141.136.171.1,37215,1,0,0,2,0,1
192.168.1.198,36097,82.224.128.83,37215,1,0,0,2,0,1
192.168.1.198,36097,152.211.162.114,37215,1,0,0,2,0,1
192.168.1.198,36097,53.160.20.47,37215,1,0,0,2,0,1
192.168.1.198,36097,48.165.240.120,37215,1,0,0,2,0,1
192.168.1.198,36097,131.116.25.155,37215,1,0,0,2,0,1
192.168.1.198,36097,128.176.133.101,37215,1,0,0,2,0,1
192.168.1.198,36097,69.20.82.90,37215,1,0,0,2,0,1
192.168.1.198,36097,59.108.109.78,37215,1,0,0,2,0,1
192.168.1.198,36097,38.250.195.105,37215,1,0,0,2,0,1
192.168.1.198,36097,207.144.188.21,37215,1,0,0,2,0,1
192.168.1.198,36097,138.219.109.146,37215,1,0,0,2,0,1
192.168.1.198,36097,222.153.44.213,37215,1,0,0,2,0,1
192.168.1.198,36097,130.104.128.221,37215,1,0,0,2,0,1
192.168.1.198,36097,146.215.208.54,37215,1,0,0,2,0,1
192.168.1.198,36097,198.191.95.190,37215,1,0,0,2,0,1
192.168.1.198,36097,49.231.230.49,37215,1,0,0,2,0,1
192.168.1.198,36097,137.207.75.143,37215,1,0,0,2,0,1
192.168.1.198,36097,54.236.239.232,37215,1,0,0,2,0,1
192.168.1.198,36097,222.162.109.203,37215,1,0,0,2,0,1
192.168.1.198,36097,198.162.106.200,37215,1,0,0,2,0,1
192.168.1.198,36097,20.250.13.76,37215,1,0,0,2,0,1
192.168.1.198,36097,53.192.84.73,37215,1,0,0,2,0,1
192.168.1.198,36097,9.133.197.147,37215,1,0,0,2,0,1
192.168.1.198,36097,59.167.255.10,37215,1,0,0,2,0,1
192.168.1.198,36097,159.66.218.118,37215,1,0,0,2,0,1
192.168.1.198,36097,94.91.243.173,37215,1,0,0,2,0,1
192.168.1.198,36097,73.155.84.225,37215,1,0,0,2,0,1
192.168.1.198,36097,87.58.245.166,37215,1,0,0,2,0,1
192.168.1.198,36097,69.179.172.227,37215,1,0,0,2,0,1
192.168.1.198,36097,60.190.231.221,37215,1,0,0,2,0,1
192.168.1.198,36097,103.24.79.204,37215,1,0,0,2,0,1
192.168.1.198,36097,101.61.84.229,37215,1,0,0,2,0,1
192.168.1.198,36097,222.105.73.155,37215,1,0,0,2,0,1
192.168.1.198,36097,49.210.50.242,37215,1,0,0,2,0,1
192.168.1.198,36097,71.118.203.165,37215,1,0,0,2,0,1
192.168.1.198,36097,154.244.53.119,37215,1,0,0,2,0,1
192.168.1.198,36097,47.225.90.84,37215,1,0,0,2,0,1
192.168.1.198,36097,75.95.117.124,37215,1,0,0,2,0,1
192.168.1.198,36097,179.147.3.119,37215,1,0,0,2,0,1
192.168.1.198,36097,186.132.189.148,37215,1,0,0,2,0,1
192.168.1.198,36097,166.64.19.239,37215,1,0,0,2,0,1
192.168.1.198,36097,212.121.11.121,37215,1,0,0,2,0,1
192.168.1.198,36097,27.234.28.126,37215,1,0,0,2,0,1
192.168.1.198,36097,41.58.251.228,37215,1,0,0,2,0,1
192.168.1.198,36097,96.102.172.188,37215,1,0,0,2,0,1
192.168.1.198,36097,93.155.120.42,37215,1,0,0,2,0,1
192.168.1.198,36097,125.246.168.123,37215,1,0,0,2,0,1
192.168.1.198,36097,175.128.145.56,37215,1,0,0,2,0,1
192.168.1.198,36097,171.237.146.25,37215,1,0,0,2,0,1
192.168.1.198,36097,144.96.232.27,37215,1,0,0,2,0,1
192.168.1.198,36097,218.255.95.53,37215,1,0,0,2,0,1
192.168.1.198,36097,158.237.108.255,37215,1,0,0,2,0,1
192.168.1.198,36097,216.234.51.172,37215,1,0,0,2,0,1
192.168.1.198,36097,123.71.9.102,37215,1,0,0,2,0,1
192.168.1.198,36097,174.201.115.222,37215,1,0,0,2,0,1
192.168.1.198,36097,13.77.18.63,37215,1,0,0,2,0,1
192.168.1.198,36097,143.119.10.233,37215,1,0,0,2,0,1
192.168.1.198,36097,137.35.134.15,37215,1,0,0,2,0,1
192.168.1.198,36097,63.99.231.82,37215,1,0,0,2,0,1
192.168.1.198,36097,109.110.109.65,37215,1,0,0,2,0,1
192.168.1.198,36097,170.97.9.201,37215,1,0,0,2,0,1
192.168.1.198,36097,179.205.101.40,37215,1,0,0,2,0,1
192.168.1.198,36097,216.1.138.182,37215,1,0,0,2,0,1
192.168.1.198,36097,144.245.132.197,37215,1,0,0,2,0,1
192.168.1.198,36097,173.108.40.111,37215,1,0,0,2,0,1
192.168.1.198,36097,112.228.158.64,37215,1,0,0,2,0,1
192.168.1.198,36097,142.213.168.54,37215,1,0,0,2,0,1
192.168.1.198,36097,219.226.227.186,37215,1,0,0,2,0,1
192.168.1.198,36097,13.197.26.78,37215,1,0,0,2,0,1
192.168.1.198,36097,118.115.181.115,37215,1,0,0,2,0,1
192.168.1.198,36097,222.115.30.122,37215,1,0,0,2,0,1
192.168.1.198,36097,184.181.169.28,37215,1,0,0,2,0,1
192.168.1.198,36097,86.210.192.112,37215,1,0,0,2,0,1
192.168.1.198,36097,155.225.76.231,37215,1,0,0,2,0,1
192.168.1.198,36097,14.222.132.59,37215,1,0,0,2,0,1
192.168.1.198,36097,187.248.12.228,37215,1,0,0,2,0,1
192.168.1.198,36097,61.51.198.79,37215,1,0,0,2,0,1
192.168.1.198,36097,124.116.9.69,37215,1,0,0,2,0,1
192.168.1.198,36097,75.226.232.231,37215,1,0,0,2,0,1
192.168.1.198,36097,9.44.87.68,37215,1,0,0,2,0,1
192.168.1.198,36097,76.26.82.212,37215,1,0,0,2,0,1
192.168.1.198,36097,193.250.76.135,37215,1,0,0,2,0,1
192.168.1.198,36097,110.108.134.122,37215,1,0,0,2,0,1
192.168.1.198,36097,93.208.163.163,37215,1,0,0,2,0,1
192.168.1.198,36097,87.85.13.223,37215,1,0,0,2,0,1
192.168.1.198,36097,109.234.54.122,37215,1,0,0,2,0,1
192.168.1.198,36097,139.55.199.245,37215,1,0,0,2,0,1
192.168.1.198,36097,216.200.77.160,37215,1,0,0,2,0,1
192.168.1.198,36097,52.143.108.237,37215,1,0,0,2,0,1
192.168.1.198,36097,68.8.141.228,37215,1,0,0,2,0,1
192.168.1.198,36097,14.168.77.151,37215,1,0,0,2,0,1
192.168.1.198,36097,32.201.252.31,37215,1,0,0,2,0,1
192.168.1.198,36097,24.86.72.218,37215,1,0,0,2,0,1
192.168.1.198,36097,90.22.178.205,37215,1,0,0,2,0,1
192.168.1.198,36097,80.59.137.54,37215,1,0,0,2,0,1
192.168.1.198,36097,63.244.70.138,37215,1,0,0,2,0,1
192.168.1.198,36097,106.247.122.190,37215,1,0,0,2,0,1
192.168.1.198,36097,4.172.121.61,37215,1,0,0,2,0,1
192.168.1.198,36097,67.243.13.5,37215,1,0,0,2,0,1
192.168.1.198,36097,163.91.155.60,37215,1,0,0,2,0,1
192.168.1.198,36097,148.247.252.61,37215,1,0,0,2,0,1
192.168.1.198,36097,117.10.23.79,37215,1,0,0,2,0,1
192.168.1.198,36097,158.222.143.98,37215,1,0,0,2,0,1
192.168.1.198,36097,48.255.87.6,37215,1,0,0,2,0,1
192.168.1.198,36097,167.78.208.96,37215,1,0,0,2,0,1
192.168.1.198,36097,175.140.214.73,37215,1,0,0,2,0,1
192.168.1.198,36097,131.36.223.96,37215,1,0,0,2,0,1
192.168.1.198,36097,122.10.160.227,37215,1,0,0,2,0,1
192.168.1.198,36097,80.74.113.35,37215,1,0,0,2,0,1
192.168.1.198,36097,148.196.204.155,37215,1,0,0,2,0,1
192.168.1.198,36097,13.91.173.71,37215,1,0,0,2,0,1
192.168.1.198,36097,223.225.142.107,37215,1,0,0,2,0,1
192.168.1.198,36097,131.124.18.211,37215,1,0,0,2,0,1
192.168.1.198,36097,13.51.219.2,37215,1,0,0,2,0,1
192.168.1.198,36097,130.179.180.241,37215,1,0,0,2,0,1
192.168.1.198,36097,116.117.197.108,37215,1,0,0,2,0,1
192.168.1.198,36097,85.110.139.73,37215,1,0,0,2,0,1
192.168.1.198,36097,109.198.33.243,37215,1,0,0,2,0,1
192.168.1.198,36097,84.136.172.161,37215,1,0,0,2,0,1
192.168.1.198,36097,162.64.157.152,37215,1,0,0,2,0,1
192.168.1.198,36097,59.200.114.105,37215,1,0,0,2,0,1
192.168.1.198,36097,73.253.146.93,37215,1,0,0,2,0,1
192.168.1.198,36097,134.183.54.135,37215,1,0,0,2,0,1
192.168.1.198,36097,177.167.19.252,37215,1,0,0,2,0,1
192.168.1.198,36097,77.81.238.215,37215,1,0,0,2,0,1
192.168.1.198,36097,143.172.149.220,37215,1,0,0,2,0,1
192.168.1.198,36097,92.187.150.108,37215,1,0,0,2,0,1
192.168.1.198,36097,73.91.240.236,37215,1,0,0,2,0,1
192.168.1.198,36097,168.86.9.214,37215,1,0,0,2,0,1
192.168.1.198,36097,128.211.3.17,37215,1,0,0,2,0,1
192.168.1.198,36097,193.186.222.18,37215,1,0,0,2,0,1
192.168.1.198,36097,24.69.156.11,37215,1,0,0,2,0,1
192.168.1.198,36097,18.73.44.157,37215,1,0,0,2,0,1
192.168.1.198,36097,208.234.23.226,37215,1,0,0,2,0,1
192.168.1.198,36097,40.214.116.62,37215,1,0,0,2,0,1
192.168.1.198,36097,219.238.255.97,37215,1,0,0,2,0,1
192.168.1.198,36097,42.230.185.64,37215,1,0,0,2,0,1
192.168.1.198,36097,167.49.87.249,37215,1,0,0,2,0,1
192.168.1.198,36097,115.204.174.124,37215,1,0,0,2,0,1
192.168.1.198,36097,201.13.127.8,37215,1,0,0,2,0,1
192.168.1.198,36097,89.218.52.249,37215,1,0,0,2,0,1
192.168.1.198,36097,186.32.162.219,37215,1,0,0,2,0,1
192.168.1.198,36097,115.5.244.173,37215,1,0,0,2,0,1
192.168.1.198,36097,98.96.170.81,37215,1,0,0,2,0,1
192.168.1.198,36097,99.240.242.44,37215,1,0,0,2,0,1
192.168.1.198,36097,42.56.16.112,37215,1,0,0,2,0,1
192.168.1.198,36097,210.20.37.93,37215,1,0,0,2,0,1
192.168.1.198,36097,24.62.124.69,37215,1,0,0,2,0,1
192.168.1.198,36097,101.66.207.215,37215,1,0,0,2,0,1
192.168.1.198,36097,171.10.222.117,37215,1,0,0,2,0,1
192.168.1.198,36097,63.183.145.107,37215,1,0,0,2,0,1
192.168.1.198,36097,71.90.2.135,37215,1,0,0,2,0,1
192.168.1.198,36097,116.224.46.90,37215,1,0,0,2,0,1
192.168.1.198,36097,147.205.17.206,37215,1,0,0,2,0,1
192.168.1.198,36097,47.179.130.187,37215,1,0,0,2,0,1
192.168.1.198,36097,126.46.214.95,37215,1,0,0,2,0,1
192.168.1.198,36097,164.222.60.218,37215,1,0,0,2,0,1
192.168.1.198,36097,102.224.203.227,37215,1,0,0,2,0,1
192.168.1.198,36097,111.154.115.215,37215,1,0,0,2,0,1
192.168.1.198,36097,94.16.71.203,37215,1,0,0,2,0,1
192.168.1.198,36097,154.31.190.36,37215,1,0,0,2,0,1
192.168.1.198,36097,17.193.91.175,37215,1,0,0,2,0,1
192.168.1.198,36097,187.108.46.223,37215,1,0,0,2,0,1
192.168.1.198,36097,207.159.41.45,37215,1,0,0,2,0,1
192.168.1.198,36097,71.181.102.90,37215,1,0,0,2,0,1
192.168.1.198,36097,111.143.205.55,37215,1,0,0,2,0,1
192.168.1.198,36097,94.169.238.78,37215,1,0,0,2,0,1
192.168.1.198,36097,114.197.38.90,37215,1,0,0,2,0,1
192.168.1.198,36097,80.251.226.213,37215,1,0,0,2,0,1
192.168.1.198,36097,222.128.196.204,37215,1,0,0,2,0,1
192.168.1.198,36097,164.243.161.124,37215,1,0,0,2,0,1
192.168.1.198,36097,183.39.140.105,37215,1,0,0,2,0,1
192.168.1.198,36097,139.170.72.86,37215,1,0,0,2,0,1
192.168.1.198,36097,17.187.212.172,37215,1,0,0,2,0,1
192.168.1.198,36097,151.38.176.66,37215,1,0,0,2,0,1
192.168.1.198,36097,92.92.106.164,37215,1,0,0,2,0,1
192.168.1.198,36097,64.174.8.253,37215,1,0,0,2,0,1
192.168.1.198,36097,180.30.170.108,37215,1,0,0,2,0,1
192.168.1.198,36097,32.89.34.139,37215,1,0,0,2,0,1
192.168.1.198,36097,196.86.25.82,37215,1,0,0,2,0,1
192.168.1.198,36097,131.86.67.123,37215,1,0,0,2,0,1
192.168.1.198,36097,164.200.194.177,37215,1,0,0,2,0,1
192.168.1.198,36097,75.233.219.75,37215,1,0,0,2,0,1
192.168.1.198,36097,189.29.85.79,37215,1,0,0,2,0,1
192.168.1.198,36097,84.50.219.70,37215,1,0,0,2,0,1
192.168.1.198,36097,151.89.210.10,37215,1,0,0,2,0,1
192.168.1.198,36097,88.162.150.251,37215,1,0,0,2,0,1
192.168.1.198,36097,194.156.81.124,37215,1,0,0,2,0,1
192.168.1.198,36097,14.96.172.26,37215,1,0,0,2,0,1
192.168.1.198,36097,166.255.210.243,37215,1,0,0,2,0,1
192.168.1.198,36097,219.17.171.182,37215,1,0,0,2,0,1
192.168.1.198,36097,182.139.80.32,37215,1,0,0,2,0,1
192.168.1.198,36097,150.210.236.174,37215,1,0,0,2,0,1
192.168.1.198,36097,221.36.112.237,37215,1,0,0,2,0,1
192.168.1.198,36097,131.69.171.216,37215,1,0,0,2,0,1
192.168.1.198,36097,95.63.251.60,37215,1,0,0,2,0,1
192.168.1.198,36097,40.154.174.237,37215,1,0,0,2,0,1
192.168.1.198,36097,182.249.6.207,37215,1,0,0,2,0,1
192.168.1.198,36097,122.153.74.17,37215,1,0,0,2,0,1
192.168.1.198,36097,207.64.94.78,37215,1,0,0,2,0,1
192.168.1.198,36097,73.200.163.31,37215,1,0,0,2,0,1
192.168.1.198,36097,170.31.184.213,37215,1,0,0,2,0,1
192.168.1.198,36097,190.248.97.111,37215,1,0,0,2,0,1
192.168.1.198,36097,119.27.159.229,37215,1,0,0,2,0,1
192.168.1.198,36097,161.23.79.7,37215,1,0,0,2,0,1
192.168.1.198,36097,110.185.49.248,37215,1,0,0,2,0,1
192.168.1.198,36097,151.63.100.200,37215,1,0,0,2,0,1
192.168.1.198,36097,100.251.11.50,37215,1,0,0,2,0,1
192.168.1.198,36097,114.240.223.136,37215,1,0,0,2,0,1
192.168.1.198,36097,108.168.78.18,37215,1,0,0,2,0,1
192.168.1.198,36097,14.127.197.28,37215,1,0,0,2,0,1
192.168.1.198,36097,169.164.172.93,37215,1,0,0,2,0,1
192.168.1.198,36097,50.48.234.225,37215,1,0,0,2,0,1
192.168.1.198,36097,105.222.91.123,37215,1,0,0,2,0,1
192.168.1.198,36097,198.209.84.153,37215,1,0,0,2,0,1
192.168.1.198,36097,106.251.233.157,37215,1,0,0,2,0,1
192.168.1.198,36097,152.163.130.48,37215,1,0,0,2,0,1
192.168.1.198,36097,209.180.161.93,37215,1,0,0,2,0,1
192.168.1.198,36097,116.51.15.208,37215,1,0,0,2,0,1
192.168.1.198,36097,121.30.3.182,37215,1,0,0,2,0,1
192.168.1.198,36097,123.148.203.20,37215,1,0,0,2,0,1
192.168.1.198,36097,82.160.233.52,37215,1,0,0,2,0,1
192.168.1.198,36097,34.70.122.157,37215,1,0,0,2,0,1
192.168.1.198,36097,139.95.227.110,37215,1,0,0,2,0,1
192.168.1.198,36097,57.61.122.125,37215,1,0,0,2,0,1
192.168.1.198,36097,195.174.163.131,37215,1,0,0,2,0,1
192.168.1.198,36097,76.171.18.71,37215,1,0,0,2,0,1
